bufferSize downloadTime fileSize fileName
16384 644612 3247297 kitten.png
16384 584214 3247297 kitten.png
16384 634984 3247297 kitten.png
16384 1541695 3247297 kitten.png
16384 633782 3247297 kitten.png
16384 804203 3247297 kitten.png
16384 770654 3247297 kitten.png
16384 766828 3247297 kitten.png
16384 789941 3247297 kitten.png
16384 738859 3247297 kitten.png
16384 835713 3247297 kitten.png
16384 1419311 3247297 kitten.png
16384 613575 3247297 kitten.png
32768 578602 3247297 kitten.png
32768 607434 3247297 kitten.png
32768 583437 3247297 kitten.png
32768 591989 3247297 kitten.png
32768 585555 3247297 kitten.png
32768 617488 3247297 kitten.png
32768 579510 3247297 kitten.png
32768 598357 3247297 kitten.png
32768 586339 3247297 kitten.png
32768 573391 3247297 kitten.png
32768 591901 3247297 kitten.png
32768 598115 3247297 kitten.png
32768 1034128 3247297 kitten.png
32768 717667 3247297 kitten.png
32768 714841 3247297 kitten.png
32768 724803 3247297 kitten.png
32768 753849 3247297 kitten.png
32768 710545 3247297 kitten.png
32768 724314 3247297 kitten.png
32768 1611527 3247297 kitten.png
65536 864172 3247297 kitten.png
65536 911131 3247297 kitten.png
65536 1005720 3247297 kitten.png
65536 674287 3247297 kitten.png
65536 670584 3247297 kitten.png
65536 637688 3247297 kitten.png
65536 670978 3247297 kitten.png
65536 646029 3247297 kitten.png
65536 634386 3247297 kitten.png
65536 641086 3247297 kitten.png
65536 782961 3247297 kitten.png
65536 858008 3247297 kitten.png
65536 844266 3247297 kitten.png
65536 737415 3247297 kitten.png
65536 711948 3247297 kitten.png
65536 738077 3247297 kitten.png
65536 739472 3247297 kitten.png
65536 688908 3247297 kitten.png
65536 624347 3247297 kitten.png
65536 1701916 3247297 kitten.png
131072 639446 3247297 kitten.png
131072 630709 3247297 kitten.png
131072 595513 3247297 kitten.png
131072 656842 3247297 kitten.png
131072 619521 3247297 kitten.png
131072 688721 3247297 kitten.png
131072 652024 3247297 kitten.png
131072 616827 3247297 kitten.png
131072 674225 3247297 kitten.png
131072 605530 3247297 kitten.png
131072 629766 3247297 kitten.png
131072 721536 3247297 kitten.png
131072 717539 3247297 kitten.png
131072 715307 3247297 kitten.png
131072 725965 3247297 kitten.png
131072 736856 3247297 kitten.png
131072 744114 3247297 kitten.png
131072 719409 3247297 kitten.png
131072 601113 3247297 kitten.png
131072 564828 3247297 kitten.png
262144 578465 3247297 kitten.png
262144 576340 3247297 kitten.png
262144 1651260 3247297 kitten.png
262144 619021 3247297 kitten.png
262144 611970 3247297 kitten.png
262144 623075 3247297 kitten.png
262144 616730 3247297 kitten.png
262144 648640 3247297 kitten.png
262144 610871 3247297 kitten.png
262144 634408 3247297 kitten.png
262144 679453 3247297 kitten.png
262144 585118 3247297 kitten.png
262144 722585 3247297 kitten.png
262144 711980 3247297 kitten.png
262144 737491 3247297 kitten.png
262144 703313 3247297 kitten.png
262144 780248 3247297 kitten.png
262144 982173 3247297 kitten.png
262144 736349 3247297 kitten.png
262144 617905 3247297 kitten.png
524288 577198 3247297 kitten.png
524288 660682 3247297 kitten.png
524288 567486 3247297 kitten.png
524288 654829 3247297 kitten.png
524288 595238 3247297 kitten.png
524288 608482 3247297 kitten.png
524288 571118 3247297 kitten.png
524288 957288 3247297 kitten.png
524288 567775 3247297 kitten.png
524288 598024 3247297 kitten.png
524288 569830 3247297 kitten.png
524288 1638778 3247297 kitten.png
524288 565210 3247297 kitten.png
524288 729353 3247297 kitten.png
524288 813358 3247297 kitten.png
524288 720481 3247297 kitten.png
524288 730558 3247297 kitten.png
524288 755557 3247297 kitten.png
524288 741651 3247297 kitten.png
524288 3163143 3247297 kitten.png
1048576 1211928 3247297 kitten.png
1048576 653577 3247297 kitten.png
1048576 603349 3247297 kitten.png
1048576 598690 3247297 kitten.png
1048576 587175 3247297 kitten.png
1048576 615724 3247297 kitten.png
1048576 572582 3247297 kitten.png
1048576 597300 3247297 kitten.png
1048576 621225 3247297 kitten.png
1048576 1492426 3247297 kitten.png
1048576 806954 3247297 kitten.png
1048576 735121 3247297 kitten.png
1048576 731587 3247297 kitten.png
1048576 786180 3247297 kitten.png
1048576 730618 3247297 kitten.png
1048576 1759560 3247297 kitten.png
1048576 1792654 3247297 kitten.png
1048576 611368 3247297 kitten.png
1048576 628395 3247297 kitten.png
1048576 568900 3247297 kitten.png
2097152 1871966 3247297 kitten.png
2097152 625390 3247297 kitten.png
2097152 725478 3247297 kitten.png
2097152 597108 3247297 kitten.png
2097152 627604 3247297 kitten.png
2097152 636310 3247297 kitten.png
2097152 748265 3247297 kitten.png
2097152 828745 3247297 kitten.png
2097152 796659 3247297 kitten.png
2097152 725858 3247297 kitten.png
2097152 688230 3247297 kitten.png
2097152 749271 3247297 kitten.png
2097152 1665397 3247297 kitten.png
2097152 603155 3247297 kitten.png
2097152 569682 3247297 kitten.png
2097152 763448 3247297 kitten.png
2097152 608187 3247297 kitten.png
2097152 646665 3247297 kitten.png
2097152 612210 3247297 kitten.png
2097152 669629 3247297 kitten.png
4194304 610239 3247297 kitten.png
4194304 640514 3247297 kitten.png
4194304 582212 3247297 kitten.png
4194304 631496 3247297 kitten.png
4194304 601240 3247297 kitten.png
4194304 598082 3247297 kitten.png
4194304 599512 3247297 kitten.png
4194304 769747 3247297 kitten.png
4194304 764231 3247297 kitten.png
4194304 768750 3247297 kitten.png
4194304 744553 3247297 kitten.png
4194304 716199 3247297 kitten.png
4194304 774721 3247297 kitten.png
4194304 1613541 3247297 kitten.png
4194304 631623 3247297 kitten.png
4194304 607790 3247297 kitten.png
4194304 604680 3247297 kitten.png
4194304 586937 3247297 kitten.png
4194304 624771 3247297 kitten.png
4194304 591105 3247297 kitten.png
8388608 672181 3247297 kitten.png
8388608 579155 3247297 kitten.png
8388608 659662 3247297 kitten.png
8388608 601722 3247297 kitten.png
8388608 622617 3247297 kitten.png
8388608 592658 3247297 kitten.png
8388608 1539742 3247297 kitten.png
8388608 824779 3247297 kitten.png
8388608 776170 3247297 kitten.png
8388608 687980 3247297 kitten.png
8388608 755983 3247297 kitten.png
8388608 698282 3247297 kitten.png
8388608 712201 3247297 kitten.png
8388608 1641727 3247297 kitten.png
8388608 631337 3247297 kitten.png
8388608 676777 3247297 kitten.png
8388608 1219718 3247297 kitten.png
8388608 683030 3247297 kitten.png
8388608 664848 3247297 kitten.png
8388608 634639 3247297 kitten.png
16777216 562997 3247297 kitten.png
16777216 613109 3247297 kitten.png
16777216 600596 3247297 kitten.png
16777216 611033 3247297 kitten.png
16777216 585094 3247297 kitten.png
16777216 580240 3247297 kitten.png
16777216 720351 3247297 kitten.png
16777216 751066 3247297 kitten.png
16777216 712948 3247297 kitten.png
16777216 721209 3247297 kitten.png
16777216 685155 3247297 kitten.png
16777216 720776 3247297 kitten.png
16777216 708719 3247297 kitten.png
16777216 1602419 3247297 kitten.png
16777216 614987 3247297 kitten.png
16777216 672293 3247297 kitten.png
16777216 603709 3247297 kitten.png
16777216 624644 3247297 kitten.png
16777216 637758 3247297 kitten.png
16777216 2885176 3247297 kitten.png
33554432 781615 3247297 kitten.png
33554432 630464 3247297 kitten.png
33554432 574204 3247297 kitten.png
33554432 579018 3247297 kitten.png
33554432 2089970 3247297 kitten.png
33554432 794292 3247297 kitten.png
33554432 712143 3247297 kitten.png
33554432 751726 3247297 kitten.png
33554432 706838 3247297 kitten.png
33554432 1447505 3247297 kitten.png
33554432 591573 3247297 kitten.png
33554432 616001 3247297 kitten.png
33554432 571278 3247297 kitten.png
33554432 558673 3247297 kitten.png
33554432 595932 3247297 kitten.png
33554432 571367 3247297 kitten.png
33554432 623958 3247297 kitten.png
33554432 570755 3247297 kitten.png
33554432 600776 3247297 kitten.png
33554432 566616 3247297 kitten.png
67108864 606676 3247297 kitten.png
67108864 577522 3247297 kitten.png
67108864 1618412 3247297 kitten.png
67108864 721682 3247297 kitten.png
67108864 765616 3247297 kitten.png
67108864 724607 3247297 kitten.png
67108864 858094 3247297 kitten.png
67108864 779671 3247297 kitten.png
67108864 672467 3247297 kitten.png
67108864 1637081 3247297 kitten.png
67108864 770000 3247297 kitten.png
67108864 580073 3247297 kitten.png
67108864 625829 3247297 kitten.png
67108864 589529 3247297 kitten.png
67108864 667718 3247297 kitten.png
67108864 580788 3247297 kitten.png
67108864 598871 3247297 kitten.png
67108864 567100 3247297 kitten.png
67108864 685430 3247297 kitten.png
67108864 593548 3247297 kitten.png
134217728 600761 3247297 kitten.png
134217728 595490 3247297 kitten.png
134217728 744868 3247297 kitten.png
134217728 672301 3247297 kitten.png
134217728 728808 3247297 kitten.png
134217728 743588 3247297 kitten.png
134217728 716803 3247297 kitten.png
134217728 818493 3247297 kitten.png
134217728 736774 3247297 kitten.png
134217728 766181 3247297 kitten.png
134217728 1598013 3247297 kitten.png
134217728 635299 3247297 kitten.png
134217728 1061121 3247297 kitten.png
134217728 663259 3247297 kitten.png
134217728 650002 3247297 kitten.png
134217728 591088 3247297 kitten.png
134217728 683958 3247297 kitten.png
134217728 571798 3247297 kitten.png
134217728 604043 3247297 kitten.png
134217728 584746 3247297 kitten.png
