#Servidor e cliente executados em rede WAN
#Amostragem: 20
#MenorBuffer 2^0
#MaiorBuffer 2^27

bufferSize downloadTime fileSize
32768 1041361 3247297
32768 1027409 3247297
65536 833931 3247297
65536 794658 3247297
65536 860271 3247297
65536 828298 3247297
65536 828068 3247297
65536 834596 3247297
65536 1021831 3247297
65536 853505 3247297
65536 848630 3247297
65536 854551 3247297
65536 845837 3247297
65536 840682 3247297
65536 848806 3247297
65536 806858 3247297
65536 801401 3247297
65536 828645 3247297
65536 844015 3247297
65536 830611 3247297
65536 818810 3247297
65536 847778 3247297
131072 620407 3247297
131072 603697 3247297
131072 634275 3247297
131072 606105 3247297
131072 627576 3247297
131072 606244 3247297
131072 630528 3247297
131072 630210 3247297
131072 632393 3247297
131072 626684 3247297
131072 821712 3247297
131072 625253 3247297
131072 627988 3247297
131072 854597 3247297
131072 626011 3247297
131072 623990 3247297
131072 622315 3247297
131072 632996 3247297
131072 616124 3247297
131072 630856 3247297
262144 428854 3247297
262144 427947 3247297
262144 433661 3247297
262144 429332 3247297
262144 436518 3247297
262144 425822 3247297
262144 628932 3247297
262144 621195 3247297
262144 411408 3247297
262144 416801 3247297
262144 409251 3247297
262144 413699 3247297
262144 412404 3247297
262144 406042 3247297
262144 418500 3247297
262144 414459 3247297
262144 419607 3247297
262144 403839 3247297
262144 422842 3247297
262144 419183 3247297
524288 436259 3247297
524288 417852 3247297
524288 218883 3247297
524288 411611 3247297
524288 417796 3247297
524288 413255 3247297
524288 416383 3247297
524288 414843 3247297
524288 412067 3247297
524288 408199 3247297
524288 403933 3247297
524288 412446 3247297
524288 409660 3247297
524288 409517 3247297
524288 424301 3247297
524288 414239 3247297
524288 411581 3247297
524288 411488 3247297
524288 414988 3247297
524288 404796 3247297
1048576 216391 3247297
1048576 433842 3247297
1048576 213538 3247297
1048576 215176 3247297
1048576 404578 3247297
1048576 414896 3247297
1048576 208469 3247297
1048576 215081 3247297
1048576 408981 3247297
1048576 408417 3247297
1048576 406144 3247297
1048576 215547 3247297
1048576 213217 3247297
1048576 418964 3247297
1048576 414779 3247297
1048576 407305 3247297
1048576 217543 3247297
1048576 228978 3247297
1048576 214262 3247297
1048576 408631 3247297
2097152 215193 3247297
2097152 215434 3247297
2097152 217095 3247297
2097152 212459 3247297
2097152 214681 3247297
2097152 215790 3247297
2097152 213605 3247297
2097152 216564 3247297
2097152 214039 3247297
2097152 215135 3247297
2097152 215663 3247297
2097152 214235 3247297
2097152 213878 3247297
2097152 219470 3247297
2097152 226259 3247297
2097152 216077 3247297
2097152 206319 3247297
2097152 213461 3247297
2097152 218867 3247297
2097152 214615 3247297
4194304 215264 3247297
4194304 222945 3247297
4194304 225575 3247297
4194304 211596 3247297
4194304 214596 3247297
4194304 222055 3247297
4194304 216817 3247297
4194304 215824 3247297
4194304 217083 3247297
4194304 218602 3247297
4194304 220903 3247297
4194304 215838 3247297
4194304 219150 3247297
4194304 211291 3247297
4194304 214403 3247297
4194304 211877 3247297
4194304 215148 3247297
4194304 205584 3247297
4194304 217887 3247297
4194304 219298 3247297
8388608 217099 3247297
8388608 214753 3247297
8388608 214251 3247297
8388608 224236 3247297
8388608 220077 3247297
8388608 211911 3247297
8388608 218437 3247297
8388608 214251 3247297
8388608 217655 3247297
8388608 215340 3247297
8388608 214023 3247297
8388608 227934 3247297
8388608 216104 3247297
8388608 217361 3247297
8388608 209503 3247297
8388608 214362 3247297
8388608 207734 3247297
8388608 214020 3247297
8388608 210067 3247297
8388608 214846 3247297
16777216 213399 3247297
16777216 214575 3247297
16777216 223235 3247297
16777216 224313 3247297
16777216 214087 3247297
16777216 211703 3247297
16777216 213025 3247297
16777216 220027 3247297
16777216 214314 3247297
16777216 211931 3247297
16777216 219931 3247297
16777216 214163 3247297
16777216 213863 3247297
16777216 210740 3247297
16777216 237886 3247297
16777216 208961 3247297
16777216 221286 3247297
16777216 215490 3247297
16777216 214153 3247297
16777216 223515 3247297
33554432 213055 3247297
33554432 215569 3247297
33554432 216587 3247297
33554432 218662 3247297
33554432 220183 3247297
33554432 217278 3247297
33554432 215126 3247297
33554432 205901 3247297
33554432 220447 3247297
33554432 215945 3247297
33554432 215905 3247297
33554432 214806 3247297
33554432 214709 3247297
33554432 220691 3247297
33554432 210823 3247297
33554432 215163 3247297
33554432 225628 3247297
33554432 213784 3247297
33554432 212091 3247297
33554432 212993 3247297
67108864 218372 3247297
67108864 216091 3247297
67108864 229706 3247297
67108864 221291 3247297
67108864 217389 3247297
67108864 209484 3247297
67108864 213629 3247297
67108864 213608 3247297
67108864 218351 3247297
67108864 215022 3247297
67108864 221093 3247297
67108864 215708 3247297
67108864 212132 3247297
67108864 210960 3247297
67108864 215330 3247297
67108864 220324 3247297
67108864 216169 3247297
67108864 214828 3247297
67108864 214293 3247297
67108864 234702 3247297
134217728 207752 3247297
134217728 215126 3247297
134217728 237768 3247297
134217728 221378 3247297
134217728 215546 3247297
134217728 210448 3247297
134217728 218583 3247297
134217728 209692 3247297
134217728 219257 3247297
134217728 215466 3247297
134217728 219417 3247297
134217728 215713 3247297
134217728 219298 3247297
134217728 214732 3247297
134217728 225119 3247297
134217728 213163 3247297
134217728 216746 3247297
134217728 213059 3247297
134217728 212075 3247297
134217728 212383 3247297
